time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3600000000000025,0.5352520805335739,5.568444174271508,22.308069265912092,0.4740690909909713,0.03976001902829562,0.0,-0.04699654667139123,5.9812158648961775,4.966049161581075,0.16437285127987522,-0.02714222931951119,0.0,437.14756950822493,437.07329588266055,437.818739254863,435.62045025998475
3.4200000000000026,0.531827504989859,5.933966979714747,22.602120868768562,0.48358632280112257,0.03793926386164426,0.0,-0.06701952577025433,6.203282377910013,4.835366076359399,0.14350539618439523,-0.037676839847223344,0.0,428.90617844866296,428.0099172099959,427.70180701630653,425.9449963136597
3.4800000000000026,0.5270876924926963,6.314686586591119,22.891686093359993,0.49199505202604854,0.03560181479201496,0.0,-0.09072100584086722,6.48743279004031,4.815769853340168,0.13240788599654946,-0.04164963669864115,0.0,468.08910158430643,467.7790838045931,468.10189611349057,467.25439749296686
3.5400000000000027,0.5209355967956886,6.713032265656867,23.180930324379457,0.49964168365637285,0.03338400044847134,0.0,-0.11407350246477004,6.790647145702962,4.8244729921035185,0.11500348255290804,-0.028939632453642,0.0,478.8665735391777,479.83212714978913,480.6327694031323,479.3248905168517
3.6000000000000028,0.5134540758138931,7.1292228285020895,23.469874439658273,0.5062657818772784,0.03196791028352042,0.0,-0.1351286509691127,7.082191629261694,4.805991866808088,0.09909945973233984,-0.014632212808262286,0.0,472.5352280333538,473.6371274371873,473.92584438465383,472.7113629261895
3.660000000000003,0.5049003857434906,7.560414584450703,23.753108437779492,0.5116910003042756,0.03141830641135179,0.0,-0.1499505066426906,7.291001239353199,4.635273817328355,0.06095301110581386,7.034772562565517e-08,0.0,419.0444397449093,420.3150067644689,423.2263717556572,419.9359256281881
3.720000000000003,0.49535167924814677,8.00587126925858,24.029195537329546,0.5151164020558339,0.03148998552641924,0.0,-0.16832413462718301,7.557197889764392,4.567178593997418,0.047961000977740156,0.0034829289966278546,0.0,457.7889248384227,458.06603380900975,458.3990445649036,457.36725716862315
3.780000000000003,0.4847199023590782,8.466950026771057,24.300629802239133,0.5184094136916375,0.031564962610874936,0.0,-0.18606645911090866,7.811741447383553,4.480343107490734,0.06600939875423181,-0.0036402250216284915,0.0,453.05891107287215,452.4856347550147,450.98188685178116,452.43969715130964
3.840000000000003,0.47301506845884395,8.943412918856104,24.567104829560357,0.5224946285643455,0.031452069678090666,0.0,-0.20406341089639232,8.070016212112492,4.40174822403814,0.07194621204967051,0.0014224780925651502,0.0,456.1982896241638,456.60252500735345,455.2495948193963,455.7278801776361
3.900000000000003,0.4602502856540297,9.43505864233661,24.82835406885916,0.527230789848117,0.03178614116302203,0.0,-0.22143321354676632,8.317903238716697,4.306230994012922,0.0901476011284062,0.012783399879620001,0.0,449.85844287641555,450.7776544491532,450.70858057531797,452.1824723428522
